,0
63358,SharesSubjectToMandatoryRedemptionSettlementTermsImpactOfChangesInFairValueOfSharesOnAmount
63370,FinancingReceivableChangeInPresentValueExpenseReversal
63515,IncreaseDecreaseInInventoryForLongTermContractsOrPrograms
63762,BusinessCombinationConsiderationTransferredOther1
63928,InterestAndDividendIncomeSecuritiesOther
63932,InterestExpenseOtherShortTermBorrowings
63949,OtherComprehensiveIncomeCumulativeEffectOfChangeInAccountingPrincipleBeforeTaxes
63952,OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossNetOfTaxIncludingPortionAttributableToNoncontrollingInterest
63963,ProceedsFromSaleAndCollectionOfLoansHeldforsale
63998,GainLossOnSaleOfDebtInvestments
64150,FairValueInputsLossSeverity
64151,FairValueInputsPrepaymentRate
64156,FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresWeightedAverageInterestRate
64185,TimeDepositMaturitiesAfterRollingYearFive
64220,LossFromHedgedFirmCommitmentNotQualifyingAsFairValueHedge
64301,SalesTypeAndDirectFinancingLeasesInterestIncome
64343,ProceedsFromLeasePayments
64352,SalesTypeAndDirectFinancingLeasesLeaseReceivablePaymentsToBeReceivedRemainderOfFiscalYear
64362,CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAccretableYieldReclassificationsToFromNonaccretableDifference
64390,FederalHomeLoanBankAdvancesGeneralDebtObligationsDisclosuresInterestRateAtPeriodEnd
64446,PaymentsForRepurchaseOfInitialPublicOffering
64603,LossFromComponentsExcludedFromAssessmentOfFairValueHedgeEffectiveness
64702,ForeignCurrencyDerivativeAssetsAtFairValue
64703,ForeignCurrencyDerivativeLiabilitiesAtFairValue
64819,ForeignCurrencyDerivativesAtFairValueNet
64847,AmountRecognizedInNetPeriodicBenefitCostAndOtherComprehensiveIncomeLossBeforeTax
64910,OtherComprehensiveIncomeLossNetInvestmentHedgeGainLossBeforeReclassificationAndTax
64959,TaxCutsAndJobsActOf2017TransitionTaxForAccumulatedForeignEarningsLiabilityNoncurrent
65020,OtherOwnershipInterestsOfferingCosts
65023,PercentageOfDebtHedgedByInterestRateDerivatives
65044,VariableInterestDifferenceBetweenCarryingAmountAndMaximumExposure
65145,IncreaseDecreaseInMaterialsAndSupplies
65195,FutureMinimumSubleaseRentalsSaleLeasebackTransactions
65196,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsThereafter
65197,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFiveYears
65198,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinFourYears
65199,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinOneYear
65200,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinThreeYears
65201,FutureMinimumSubleaseRentalsSaleLeasebackTransactionsWithinTwoYears
65428,OperatingLeasesIncomeStatementCarryingAmountAtLeaseInceptionExceedsFairValue
65470,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeituresIntrinsicValue
65472,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsGrantsInPeriodIntrinsicValue
65527,AccruedRoyalties
65648,ImpactOfRestatementOnOpeningRetainedEarningsNetOfTax
65662,PostemploymentBenefitsLiabilityCurrentAndNoncurrent
65683,DeferredTaxLiabilityNotRecognizedCumulativeAmountOfTemporaryDifference
65753,LongTermDebtAndCapitalLeaseObligationsMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear
65756,RecordedUnconditionalPurchaseObligationDueAfterFifthYear
65827,DefinedBenefitPlanBenefitObligationContributionsByPlanParticipant
65833,DefinedBenefitPlanPlanAssetsContributionsByPlanParticipant
65834,DefinedBenefitPlanPlanAssetsForeignCurrencyTranslationGainLoss
65864,UnrealizedGainOnSecurities
65878,ProceedsFromRepurchaseOfEquity
65913,UnrealizedLossOnSecurities
65921,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedDeferredTaxAssets
65926,BusinessCombinationSeparatelyRecognizedTransactionsRevenuesAndGainsRecognized
65927,DebtAndEquitySecuritiesUnrealizedGainLoss
66295,DeferredTaxAssetIntraEntityTransferAssetOtherThanInventory
66318,CostOfPurchasedPower
66346,IncreaseDecreaseInRegulatoryLiabilities
66444,EnergyRelatedInventoryOtherFossilFuel
66523,DeferredIncomeTaxesAndOtherAssetsCurrent
66568,VariableInterestEntityNonconsolidatedCarryingAmountAssets
66576,ConcentrationRiskPercentage
66590,LongTermAccountsNotesAndLoansReceivableNetNoncurrent
66722,UnrecoveredCostsForPurchasedGasAmount
66787,PreferredStockDividendsPerShareDeclared
67114,ExcessStockSharesIssued
67155,ReceivableWithImputedInterestNetAmount
67178,CustomerFunds
67190,InvestmentInterestRate
67191,InvestmentOwnedBalancePrincipalAmount
67192,LoansAndLeasesReceivableAllowanceCovered
67193,LoansReceivableWithFixedRatesOfInterest1
67194,LoansReceivableWithVariableRatesOfInterest1
67220,StockholdersEquityNoteChangesInCapitalStructureSubsequentChangesToNumberOfCommonShares
67221,WarrantExercisePriceDecrease
67233,DebtInstrumentConvertibleStockPriceTrigger
67310,TimeSharingTransactionsAllowanceForUncollectibleAccounts
67411,TimeSharingTransactionsDirectWriteOffsChargedAgainstAllowance
67462,GainLossOnForeignCurrencyFairValueHedgeDerivatives
67481,PreferredStockDividendsShares
67535,DefinedBenefitPlanExpectedFutureBenefitPaymentsNextRollingTwelveMonths
67578,ReinsuranceEffectOnClaimsAndBenefitsIncurredAmountAssumed
67589,BusinessCombinationAcquiredReceivablesEstimatedUncollectible
67623,InventoryFinishedGoodsAndWorkInProcess
67634,MultiemployerPlansMinimumContribution
67702,TimeSharingTransactionsPeriodIncreaseDecrease
67769,AociDerivativeQualifyingAsHedgeExcludedComponentAfterTax
67770,DerivativeFloorInterestRate
67772,FairValueHedgeAssetsAtFairValue
67969,CapitalLeasedAssetsNoncurrentFairValueDisclosure
67985,LiabilitiesFairValueAdjustment
68389,LongtermFederalHomeLoanBankAdvancesNoncurrent
68459,JuniorSubordinatedNotesCurrent
68463,LoansReceivableWithFixedRatesOfInterest
68464,LoansReceivableWithVariableRatesOfInterest
68558,MergerAndAcquisitionCosts
68614,WeightedAverageInterestRateOfTimeDeposits100000OrMoreAfter12Months
68615,WeightedAverageInterestRateOfTimeDeposits100000OrMoreSixMonthsThrough12Months
68616,WeightedAverageInterestRateOfTimeDeposits100000OrMoreThreeMonthsOrLess
68617,WeightedAverageInterestRateOfTimeDeposits100000OrMoreThreeMonthsThroughSixMonths
68645,CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesAllowanceForLoanLosses
68672,IncomeTaxReconciliationNondeductibleExpenseLeases
68887,PaymentsToAcquireLeasesHeldForInvestment
68926,CarryingValueOfSecuritiesSoldUnderRepurchaseAgreementsAndDepositsReceivedForSecuritiesLoaned
68938,CostOfRealEstateSales
68961,DefinedBenefitPlanAccumulatedOtherComprehensiveIncomeMinimumPensionLiabilityAfterTax
68977,FairValueOptionLoansHeldAsAssetsAggregateDifference
69021,LoansAndLeasesReceivableCommitmentsFixedRates
69022,LoansAndLeasesReceivableCommitmentsVariableRates
69042,PropertyPlantAndEquipmentNetExcludingCapitalLeasedAssets
69154,FinancingReceivableAllowanceForCreditLossesEffectOfChangeInMethod
69182,FinancingReceivableSignificantPurchases
69183,FinancingReceivableSignificantSales
69272,FinancingReceivableBeforeAllowanceForCreditLossAndFee
69273,FinancingReceivableUnamortizedLoanCommitmentOriginationFeeAndPremiumDiscount
69298,DebtSecuritiesAvailableForSaleAccruedInterestAfterAllowanceForCreditLoss
69303,FinancingReceivableAllowanceForCreditLossPurchasedWithCreditDeteriorationIncrease
69311,FinancingReceivableAccruedInterestBeforeAllowanceForCreditLoss
69363,PaymentsForPurchaseOfSecuritiesOperatingActivities
69441,MarketableSecuritiesEquitySecuritiesCurrent
69778,EnergyMarketingAccountsPayable
69781,GasPurchasePayableCurrent
69792,LiabilitiesSubjectToCompromise
69793,LiabilitiesSubjectToCompromiseAccountsPayableAndAccruedLiabilities
69833,DebtorReorganizationItemsEmployeeRelatedCharges
69848,LongTermDebtMaturingInYearsTwoAndThree
69857,OtherCommitmentDueInFourthAndFifthYear
69859,OtherCommitmentDueInSecondAndThirdYear
69946,PreferredStockIncludingAdditionalPaidInCapital
69986,RegistrationPaymentArrangementGainsAndLosses
70079,HealthCareOrganizationCapitationRevenue
70083,HealthCareOrganizationStopLossInsuranceRecoveries
70146,HealthCareOrganizationAllowanceForDoubtfulAccountsPercentageOfAccountsReceivable
70147,HealthCareOrganizationOtherRevenue
70148,HealthCareOrganizationSignificantChangesInEstimates
70149,HealthCareOrganizationStopLossInsurancePremiumExpense
70218,IncreaseDecreaseInDueFromOfficersAndStockholdersCurrent
70342,FiniteLivedIntangibleAssetsCostIncurredToRenewOrExtend
70350,InventoryPartsAndComponentsNetOfReserves
70376,DistributionMadeToMemberOrLimitedPartnerCashDistributionsPaid
70444,LifeSettlementContractsFairValueMethodGainLoss
70445,LifeSettlementContractsFairValueMethodUnrealizedGainLoss
70460,PreferredUnitsAuthorized
70561,LifeSettlementContractsFairValueMaturingAfterYearFive
70562,LifeSettlementContractsFairValueMaturingInYearFive
70563,LifeSettlementContractsFairValueMaturingInYearFour
70564,LifeSettlementContractsFairValueMaturingInYearThree
70565,LifeSettlementContractsFairValueMaturingInYearTwo
70566,LifeSettlementContractsFairValueMethodCarryingAmount
70567,LifeSettlementContractsFairValueMethodFaceValue
70568,LifeSettlementContractsFairValueMethodFaceValueMaturingAfterYearFive
70569,LifeSettlementContractsFairValueMethodFaceValueMaturingInYearFive
70570,LifeSettlementContractsFairValueMethodFaceValueMaturingInYearFour
70571,LifeSettlementContractsFairValueMethodFaceValueMaturingInYearThree
70572,LifeSettlementContractsFairValueMethodFaceValueMaturingInYearTwo
70573,LifeSettlementContractsFairValueMethodNumberOfContracts
70574,LifeSettlementContractsFairValueMethodNumberOfContractsMaturingAfterYearFive
70575,LifeSettlementContractsFairValueMethodNumberOfContractsMaturingInYearFive
70576,LifeSettlementContractsFairValueMethodNumberOfContractsMaturingInYearFour
70577,LifeSettlementContractsFairValueMethodNumberOfContractsMaturingInYearThree
70578,LifeSettlementContractsFairValueMethodNumberOfContractsMaturingInYearTwo
70579,LifeSettlementContractsInvestmentMethodCarryingAmount
70580,LifeSettlementContractsInvestmentMethodFaceValue
70596,ServicingLiability
70612,AssetBackedSecuritiesAtCarryingValue
70613,AssetsHeldForSaleAtCarryingValue
70616,AverageBalanceDuringPeriodOfLoansHeldInPortfolio
70628,LifeSettlementContractsInvestmentMethodFiveYearDisclosurePremiumsToBePaid
70629,LifeSettlementContractsInvestmentMethodPremiumsToBePaidAfterYearFive
70630,LifeSettlementContractsInvestmentMethodPremiumsToBePaidInNextTwelveMonths
70631,LifeSettlementContractsInvestmentMethodPremiumsToBePaidInYearFive
70632,LifeSettlementContractsInvestmentMethodPremiumsToBePaidInYearFour
70633,LifeSettlementContractsInvestmentMethodPremiumsToBePaidInYearThree
70634,LifeSettlementContractsInvestmentMethodPremiumsToBePaidInYearTwo
70635,LongDurationContractsAssumptionsByProductAndGuaranteeMortalityRate
70636,LongDurationContractsAssumptionsByProductAndGuaranteeMortalityRateHighEnd
70642,PaymentsForPostemploymentBenefits
70644,ProceedsFromSaleOfInsuranceInvestments
70673,LifeSettlementContractsFairValueMaturingInNextTwelveMonths
70674,LifeSettlementContractsFairValueMethodFaceValueMaturingInNextTwelveMonths
70675,LifeSettlementContractsFairValueMethodNumberOfContractsMaturingInNextTwelveMonths
70683,PaymentsForProceedsFromPolicyLoans
70830,SubscriptionRevenue
70922,IncreaseDecreaseInOtherEmployeeRelatedLiabilities
71027,CostMethodInvestmentsFairValueDisclosure
71063,PaymentsToAcquireLand
71390,ReplacementReserveEscrow
71464,DistributionsPerLimitedPartnershipUnitOutstanding
71485,MaximumPotentialFutureExposureOnCreditRiskDerivatives
71521,BusinessAcquisitionPurchasePriceAllocationDeferredTaxAssetsNoncurrent
71570,CreditDerivativeMaximumExposureUndiscounted
71574,FairValueInputsCapRate
71585,NoncontrollingInterestInNetIncomeLossOperatingPartnershipsRedeemable
71586,NumberOfForeignCurrencyDerivativesHeld
71597,SECScheduleIIIRealEstateWritedownOrReserveAmount
71660,RepaymentsOfMandatoryRedeemableCapitalSecurities
71689,ExtraordinaryItemsGross
71732,DebtInstrumentPeriodicPaymentTermsBalloonPaymentToBePaid
71740,FairValueInputsDiscountForLackOfMarketability
71799,DeferredFinanceCostsOwnShareLendingArrangementIssuanceCostsAmortizationExpense1
71803,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3
71898,FreightCosts
71906,IncomeTaxReconciliationTaxContingenciesDomestic
72006,FinancialGuaranteeInsuranceContractsPremiumReceivableProceedsFromPremiumsReceived
72064,CommonStockConvertibleConversionPriceIncrease
72116,FinancingReceivableAllowanceForCreditLossExcludingAccruedInterestCurrent
72118,FinancingReceivableExcludingAccruedInterestAfterAllowanceForCreditLossNoncurrent
72131,PaymentsForPurchaseOfOtherAssets1
72204,PaymentsToAcquireTrustPreferredInvestments
72235,AdvancePaymentsNettedAgainstClaimReceivable
72325,AirlineRelatedInventoryValuationReserves
72428,EffectOnAccumulatedOtherComprehensiveIncomeLossDueToChangeInMeasurementDateBeforeTax
72429,EffectOnRetainedEarningsAccumulatedDeficitDueToChangeInMeasurementDateBeforeTax
72448,NoncashOrPartNoncashAcquisitionDebtAssumed
72449,NoncashOrPartNoncashAcquisitionFixedAssetsAcquired
72478,CompensationAndBenefitsTrust
72540,ProvisionForLossOnContracts
72554,StandardProductWarrantyAccrualAdditionsFromBusinessAcquisition
72555,StandardProductWarrantyAccrualCurrencyTranslationIncreaseDecrease
72699,AccountsReceivableUnapprovedContractClaims
72701,BusinessCombinationLiabilitiesArisingFromContingenciesAmountRecognized
72748,TranslationAdjustmentFunctionalToReportingCurrencyLossGainOnReclassifiedOfEarningsNetOfTax
72847,PensionExpenseReversalOfExpenseNoncash
73154,FairValueMeasurementWithUnobservableInputsReconciliationRecurringBasisLiabilityTransfersNet
73217,IncreaseDecreaseInCashCollateralForLoanedSecurities
73219,IncreaseDecreaseInLossAndLossAdjustmentExpenseReserve
73222,IncreaseDecreaseInPrepaidReinsurancePremiums
73223,IncreaseDecreaseInReinsurancePayables
73229,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseGross
73236,OtherComprehensiveIncomeReclassificationAdjustmentForWriteDownOfSecuritiesIncludedInNetIncomeNetOfTax
73258,SupplementalInformationForPropertyCasualtyInsuranceUnderwritersPremiumsWritten
73277,CumulativeEffectAdjustmentGrossGains
73302,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidCurrentYear
73303,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseClaimsPaidPriorYears
73316,OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossNetOfTaxIncludingPortionAttributableToNoncontrollingInterestAvailableforsaleSecurities
73329,ReinsurancePremiumsForInsuranceCompaniesByProductSegmentAmountAssumedFromOtherCompanies
73330,ReinsurancePremiumsForInsuranceCompaniesByProductSegmentAmountCededToOtherCompanies
73331,ReinsurancePremiumsForInsuranceCompaniesByProductSegmentGrossAmount
73332,ReinsurancePremiumsForInsuranceCompaniesByProductSegmentNetAmount
73355,TradingSecuritiesOther
73356,UnderwritingIncomeLoss
73386,GainLossOnDerivativeInstrumentsHeldForTradingPurposesNet
73392,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredButNotReportedIBNRClaimsAmount
73395,LineOfCreditFacilityIncreaseAccruedInterest
73399,OtherThanTemporaryImpairmentLossesInvestmentsHeldtomaturitySecuritiesPortionRecognizedInEarningsNetQualitativeDisclosuresDefaultRate
73406,PledgedAssetsSeparatelyReportedOnStatementOfFinancialPositionAtFairValue
73407,PolicyholderBenefitsAndClaimsIncurredGross
73411,ReinsuranceReceivablesCaseBasis
73412,ReinsuranceReceivablesIncurredButNotReportedClaims
73419,TradingSecuritiesCost
73425,AcquisitionCostRatio
73438,CombinedRatio
73450,FutureAmortizationExpenseRemainderOfFiscalYear
73456,GeneralAndAdministrativeExpenseRatio
73460,IncreaseDecreaseInFundsHeldUnderReinsuranceAgreements
73461,IncreaseDecreaseInUnearnedPremiumsNet
73464,LossRatio
73478,PremiumsWrittenGross
73510,FundsHeldUnderReinsuranceAgreementsAsset
73513,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseForeignExchange
73514,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseIncurredClaims1
73530,ReinsuranceRecoverablesPercentageOfTotal
73539,TradingSecuritiesEquityCost
73542,UnderwritingExpenseRatio
73551,ReinsuranceRecoverablesOnPaidLosses
73557,LiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseForeignCurrencyTranslationGainLoss
73574,ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndAllocatedClaimAdjustmentExpenseNetNotSeparatelyPresented
73575,ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndClaimAdjustmentExpenseAggregateReconcilingItems
73576,ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndClaimAdjustmentExpenseOtherReconcilingItem
73577,ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseAccumulatedForeignExchange
73578,ShortdurationInsuranceContractsLiabilityForUnpaidClaimsAndClaimsAdjustmentExpenseAccumulatedUnallocatedClaimAdjustmentExpense
73896,ResearchAndDevelopmentAssetAcquiredOtherThanThroughBusinessCombinationWrittenOff
74029,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsTax
74030,OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionAfterReclassificationAdjustmentTax
74404,AociIncludingPortionAttributableToNoncontrollingInterestTax
74456,IncreaseDecreaseInBrokerDealerRelatedReceivablesPayablesNet
74465,InvestmentBankingRevenue
74504,FinancialInstrumentsOwnedOtherAtFairValue
74505,FinancialInstrumentsOwnedStateAndMunicipalGovernmentObligationsAtFairValue
74569,DefinedBenefitPlanAssetsForPlanBenefitsCurrentAndNoncurrent
74580,DividendsAndInterestPaid
74590,EmployeeStockOwnershipPlanESOPNumberOfCommittedToBeReleasedShares
74607,IncreaseDecreaseInAdvancePaymentsByBorrowersForTaxesAndInsurance
74619,InterestExpenseNegotiableOrderOfWithdrawalNOWDeposits
74622,InterestIncomeDepositsWithOtherFederalHomeLoanBanks
74648,OtherDeductionsOrAllowableCredits
74654,PaymentsForProceedsFromOtherInterestEarningAssets
74677,StockholdersEquityQualifiedForNetCapital
74699,UndistributedEarningsDiluted
74703,WeightedAverageRateDomesticDepositCertificatesOfDeposit
74705,WeightedAverageRateDomesticDepositNoticeOfWithdrawal
74739,InterestExpenseDepositsFromOtherFederalHomeLoanBanks
74746,MortgageLoansOnRealEstatePeriodIncreaseDecrease
74805,ProceedsFromCollaborators
75049,InterestExpenseDomesticDepositLiabilitiesChecking
75097,ProceedsFromMaturitiesPrepaymentsAndCallsOfOtherInvestments
75164,NoninterestBearingDomesticDepositDemand
75179,PreferredStockRedemptionDiscount
75263,LoansAndLeasesReceivableNetReportedAmountCovered
75266,NotesPayableToBank
75295,FDICIndemnificationAssetPeriodIncreaseDecrease
75340,OtherRealEstateCovered
75341,OtherRealEstateNonCovered
75346,FederalHomeLoanBankAdvancesMaturitiesSummaryByInterestRateTypeOneToFiveYears
